Realidad_Default,Probabilidad_Estimada,Prediccion_Modelo
0,0.10554766186607564,0
0,0.21855592275656033,0
1,0.14670782284828748,0
0,0.15058417023345264,0
0,0.45638097436286584,0
0,0.43054309468071883,0
0,0.3357560116505642,0
0,0.3692641317060572,0
0,0.2982226026485121,0
0,0.3554161787893507,0
1,0.237305754476415,0
0,0.3254867675875671,0
0,0.5002141936799311,1
0,0.06390603807691465,0
0,0.3900631635542148,0
0,0.3859816617367165,0
0,0.40396971347085875,0
0,0.4146941634502874,0
1,0.376851247463962,0
0,0.3550434978117478,0
0,0.26431610835570085,0
0,0.24570288167825344,0
1,0.29258018342857306,0
0,0.3184302805191153,0
0,0.27303236605456416,0
0,0.30974300040574193,0
0,0.3274401146342534,0
1,0.3969917241311273,0
0,0.3135682906963149,0
1,0.27382368604111584,0
0,0.501339549349624,1
0,0.34783641250795866,0
1,0.4169555656968869,0
0,0.5452478395828126,1
0,0.4486213253768954,0
0,0.35456567734610495,0
0,0.1946949477313086,0
0,0.2734358229992742,0
0,0.26257975833637726,0
0,0.40559937553239506,0
0,0.26958585886780084,0
1,0.2117653422948542,0
0,0.06411554418485953,0
1,0.31294192593876374,0
0,0.15950537562737957,0
0,0.16975541816081047,0
0,0.265165242234291,0
0,0.07417771349447548,0
0,0.3683382018085604,0
0,0.39667570719697387,0
0,0.5853850564491476,1
0,0.4053523423631744,0
0,0.2843992217737063,0
1,0.2055294998339095,0
0,0.39956414558480186,0
1,0.21359055793001905,0
1,0.4544496700963984,0
0,0.5408612831573415,1
1,0.5551031024497891,1
1,0.5176594455245337,1
0,0.17689328285777411,0
0,0.14998693105345523,0
0,0.35654375025686647,0
0,0.23120952251080884,0
0,0.30716206409360813,0
1,0.5425986018793447,1
0,0.07146199530938266,0
0,0.2526066688297846,0
1,0.3554602811000575,0
0,0.4554002234090111,0
0,0.12048557413873423,0
0,0.17075074534133375,0
0,0.216779622496814,0
0,0.22932048464618998,0
0,0.35228389848287933,0
0,0.2873282597864112,0
1,0.3616824735602553,0
0,0.13238098462714615,0
0,0.37560957755849983,0
0,0.23731334528080406,0
0,0.5360730618148879,1
0,0.26195047244824987,0
1,0.3051673564195365,0
0,0.2690668587295757,0
0,0.3253194415677276,0
1,0.33154130643734303,0
0,0.4027964774073722,0
0,0.4080239502193741,0
0,0.2754143701002517,0
0,0.2789611338651967,0
0,0.1201804713507727,0
1,0.2139437477623832,0
0,0.1871120645053394,0
1,0.4316060460654726,0
0,0.5935593809345843,1
1,0.22448041769186827,0
0,0.45734948914270196,0
0,0.15718910674494363,0
0,0.31914813613575893,0
0,0.21306058093332583,0
0,0.39578464813585507,0
0,0.36119829025740097,0
1,0.30190660276835785,0
0,0.5964808329855413,1
0,0.34180086983778507,0
0,0.35634936031259584,0
0,0.30735609712153733,0
0,0.37845725221077137,0
0,0.22382535948141374,0
1,0.42552035719981923,0
1,0.3010492874175348,0
1,0.6188104045777506,1
0,0.4947222513580495,0
0,0.2852579314243393,0
0,0.3138599273749999,0
0,0.40696693239054094,0
0,0.1192300864750044,0
0,0.16117923122755104,0
0,0.35188031940467446,0
0,0.2490703436181272,0
0,0.41241628055795165,0
0,0.4321007197686317,0
1,0.6387566407823126,1
0,0.4952100419273952,0
0,0.23008470378775162,0
0,0.2929171718113341,0
0,0.5918550093248718,1
0,0.5142838929847439,1
1,0.45315573099874734,0
0,0.3554423379292536,0
0,0.48335602403396405,0
0,0.30842815583949174,0
0,0.2858236241575435,0
0,0.25028980119953576,0
0,0.2657410582265807,0
0,0.3835786218478858,0
0,0.46134005184702226,0
0,0.1218375151383902,0
1,0.5560250444194154,1
0,0.292726193587293,0
0,0.6805608595934044,1
1,0.6049019180188836,1
1,0.41119091570501015,0
0,0.490052640626366,0
0,0.6535999234402469,1
1,0.3205395883890814,0
0,0.29192677604542516,0
0,0.2084407354105728,0
0,0.32963490936392603,0
0,0.27561482817676536,0
0,0.28518080301564025,0
1,0.5365510166207187,1
0,0.42291774415367145,0
0,0.3576421931493217,0
1,0.4355981297381324,0
0,0.208607062397532,0
1,0.5847785724420042,1
1,0.611895902129051,1
0,0.26811199939235225,0
1,0.6153069308721961,1
0,0.26977636113643993,0
0,0.417552259709958,0
0,0.4491392255142387,0
0,0.3084468989675453,0
0,0.273528374736681,0
1,0.26085283025524914,0
0,0.44513497002430574,0
0,0.32310849874854236,0
0,0.35518642498248526,0
0,0.2131637600422731,0
1,0.3489497984633045,0
0,0.09775998272083886,0
0,0.36623034219635625,0
0,0.3801421325978221,0
1,0.4548008103668375,0
1,0.425129874605434,0
0,0.3159449353290281,0
0,0.5909266021933436,1
0,0.12712861208320578,0
1,0.3714496442827437,0
0,0.4880900382880355,0
0,0.3317707042788685,0
0,0.31384232101845294,0
0,0.4047777469226464,0
0,0.25353093036768337,0
0,0.5752909179241705,1
0,0.5450717877355209,1
0,0.20433232836748616,0
0,0.5322073595710215,1
0,0.38714507214047217,0
1,0.5945497496738263,1
1,0.639203620042161,1
0,0.26620544805248847,0
0,0.2656420688505072,0
0,0.14662189521482796,0
1,0.4191494627211507,0
1,0.4237890393520099,0
0,0.2707594699128154,0
0,0.5270367167382892,1
1,0.4970365845648165,0
1,0.6134255000202685,1
1,0.21796824743513618,0
0,0.24386529872662302,0
0,0.34285742748018144,0
1,0.40998683143065473,0
0,0.3363537257090366,0
0,0.25929720762502173,0
1,0.4545340719380831,0
1,0.40494138968027515,0
1,0.24459736867415446,0
0,0.5232681566153375,1
0,0.3645892895504423,0
0,0.32103967805602485,0
0,0.28876754490605605,0
0,0.5445457780171852,1
0,0.3458244396217426,0
0,0.3101830554531654,0
0,0.45615985494417993,0
0,0.26029289917406023,0
0,0.12762941614538698,0
0,0.47126435594719224,0
1,0.305096595201905,0
0,0.23587966192323845,0
0,0.329240231828366,0
1,0.5200848291685441,1
0,0.2239603568735336,0
0,0.2704859254788177,0
0,0.27163535498794755,0
0,0.21170494570752788,0
0,0.32142579811528826,0
0,0.3339430178722489,0
0,0.3695895558432531,0
0,0.13420410887476353,0
0,0.24016520312538603,0
1,0.46727327262491036,0
1,0.3753055880399194,0
1,0.3758776771444793,0
0,0.1807002435319929,0
0,0.23536087693449592,0
0,0.2325830038066573,0
1,0.28716999735294096,0
1,0.4558296384705515,0
1,0.43879038068965476,0
0,0.132548791308409,0
0,0.43087292910731007,0
1,0.24331174182053403,0
1,0.6131413345139882,1
0,0.2796100878516583,0
0,0.20765819330498025,0
0,0.46103633376435915,0
0,0.4384221919845491,0
0,0.37552135737181513,0
0,0.5007875780441146,1
0,0.29854692621907175,0
1,0.20365073896966834,0
0,0.29611106515511215,0
0,0.1521199189288331,0
0,0.19186453587296917,0
1,0.4176376708217724,0
0,0.10799956489747928,0
0,0.28287266364508684,0
0,0.1519072779968397,0
0,0.24951072543327452,0
1,0.29417260873626233,0
0,0.20317877868958675,0
0,0.4150105675173548,0
1,0.3528314399389575,0
0,0.2597645420972941,0
0,0.35196139376835506,0
0,0.40262952753964504,0
0,0.20136905353361073,0
0,0.3182875670319065,0
1,0.4560730616468423,0
0,0.36742442726063756,0
0,0.4057683858074338,0
0,0.3348058036494536,0
0,0.32258307662685953,0
0,0.337900976222362,0
0,0.3333300653912356,0
0,0.4269006870874905,0
1,0.2909970064674706,0
0,0.36073215321272273,0
0,0.5491672118754143,1
0,0.6004560466800751,1
0,0.22852538216733906,0
0,0.2784828122549749,0
0,0.2920491331283293,0
0,0.4041591149045191,0
0,0.5988739028220555,1
1,0.5966526048335851,1
0,0.6446883873188668,1
1,0.33654431120118156,0
0,0.31863183406511764,0
0,0.2373917244653211,0
0,0.29954969000193554,0
1,0.4016451521854264,0
0,0.33394074501005017,0
0,0.6094747354658524,1
0,0.24376466428693155,0
0,0.13858459519953592,0
0,0.39986994590415087,0
0,0.28550384361863473,0
0,0.444499542497326,0
0,0.24911289302596934,0
0,0.65447597688283,1
0,0.40376938233602816,0
0,0.26682855659438465,0
0,0.1924286685197087,0
0,0.3195223110806346,0
0,0.38995768949859416,0
0,0.2953040198417741,0
0,0.13842242101896826,0
0,0.3171302586111898,0
0,0.1587796519819006,0
0,0.2571704034962593,0
0,0.1798327475596647,0
1,0.4381065222937914,0
0,0.30095293556509584,0
0,0.2524552752593678,0
1,0.2582203503444076,0
1,0.34827821522808217,0
0,0.2021266891894596,0
0,0.40792286864171595,0
0,0.17912537398897835,0
0,0.44525156722898757,0
0,0.3320913779755721,0
0,0.3490431851109339,0
1,0.36104874234571915,0
0,0.26266228436799083,0
0,0.4698687814556008,0
1,0.5502264584866616,1
0,0.2623720759831187,0
1,0.5744946072742835,1
1,0.3585345673044939,0
0,0.3327123641944081,0
0,0.2845939157350528,0
0,0.2998465066001954,0
0,0.2969108780517517,0
0,0.4704267332759306,0
0,0.3576422806276716,0
1,0.5588417419211987,1
1,0.6176636165562339,1
1,0.2714088490971043,0
1,0.28402717336252026,0
1,0.3295406288945245,0
0,0.6206680505332216,1
0,0.22261641773531823,0
1,0.34916610610326054,0
1,0.41671905170856094,0
0,0.16109366855394214,0
1,0.34009225508631197,0
0,0.4551163160802238,0
1,0.3495131312565054,0
0,0.22405360223180018,0
1,0.4282562450946278,0
1,0.6086025157808037,1
1,0.21806686805909992,0
0,0.23532845106729272,0
0,0.3342190170785338,0
0,0.2871980876066092,0
0,0.40680168634465297,0
0,0.3212299901747535,0
0,0.3206941508857565,0
0,0.3219161337741494,0
0,0.43436265626025283,0
0,0.34260812530707846,0
0,0.24043528374451092,0
0,0.17869699486698132,0
0,0.18512366462367955,0
0,0.45367222506994737,0
0,0.3833074122574036,0
0,0.5781125776504503,1
0,0.5239328502378079,1
0,0.4035934587852937,0
0,0.5823174316729365,1
0,0.22761599197175414,0
0,0.4477793043219323,0
0,0.41630262986403627,0
1,0.3804568792624358,0
0,0.49957573707693564,0
0,0.35610020164840356,0
1,0.2171692280249989,0
0,0.4288738129888487,0
0,0.1580147502317409,0
0,0.3452497755272181,0
1,0.49806295685883134,0
0,0.2437760025418105,0
0,0.4255427981399944,0
1,0.43742590522911,0
0,0.2783209922775199,0
0,0.35303845856465943,0
0,0.2982716072133832,0
0,0.29223265751880523,0
0,0.4815022833036189,0
0,0.3301461138991077,0
0,0.5073054864038166,1
0,0.19313884300176123,0
1,0.35934556316049826,0
0,0.5922851979923854,1
0,0.257521352591343,0
0,0.41295831586535575,0
0,0.21250936343317026,0
1,0.20106303200439046,0
0,0.14138477838679486,0
0,0.3208342294763618,0
0,0.20754666989053422,0
0,0.5087485286768669,1
1,0.21079414339381344,0
1,0.5208538774417169,1
0,0.2027989739859241,0
0,0.15625012701317992,0
0,0.09028743680752756,0
0,0.29691507262327055,0
0,0.25850394989775366,0
0,0.25494827206533416,0
0,0.20638045413362824,0
1,0.44955237220936484,0
0,0.36133381554028093,0
1,0.5934275890908185,1
0,0.6232900948318775,1
0,0.42833224412121296,0
0,0.36871115610956623,0
0,0.32438581957873014,0
0,0.3088857320096457,0
0,0.34824904786015715,0
0,0.3584197974813923,0
0,0.3252170010865335,0
1,0.45528524836389733,0
0,0.5018127287521787,1
0,0.24700946549472316,0
0,0.1467690561785709,0
0,0.28588663813499565,0
0,0.09385305460936279,0
0,0.31513798462768594,0
0,0.2150911466734126,0
1,0.16808168055343609,0
1,0.6090407305209801,1
1,0.4009674589295599,0
0,0.2280316009188694,0
0,0.49434414804070365,0
0,0.13720685111433525,0
1,0.31497448014290585,0
0,0.2452893619510639,0
0,0.4579825279096335,0
0,0.2507304613350537,0
1,0.2534958830472433,0
0,0.3113688665053898,0
1,0.6052953005695784,1
0,0.32501087560457476,0
0,0.24432992246872204,0
1,0.3250890897212718,0
1,0.10416852832848565,0
0,0.29016889104037263,0
0,0.33396697886790194,0
0,0.3393679288488461,0
0,0.2598794943003936,0
0,0.3819239161058637,0
1,0.21338710231731167,0
0,0.3391737168523268,0
0,0.5074333356400234,1
0,0.15836966477071215,0
0,0.2755389594829259,0
0,0.12021387824516103,0
0,0.6146614178224836,1
0,0.5830770646480222,1
1,0.5503302469174781,1
0,0.30795258971512496,0
0,0.4608735873943739,0
1,0.5338009651240571,1
0,0.4772918281469035,0
1,0.2934272244893303,0
1,0.4579299625288904,0
1,0.41120248409807103,0
0,0.5571050023963892,1
0,0.20143675752627258,0
0,0.36319394528545634,0
0,0.31993960715404757,0
1,0.40450609273015947,0
0,0.16514198088960494,0
0,0.5336961171286607,1
0,0.23337734175986927,0
0,0.4058042486334983,0
0,0.39691796720914946,0
0,0.2567307052071522,0
0,0.2516744946282124,0
0,0.3186128220003735,0
0,0.3435430487137212,0
1,0.5951040380569882,1
0,0.2750670568985415,0
0,0.3534080404061165,0
0,0.14609437844652798,0
1,0.33695603427586124,0
1,0.4856537535131376,0
0,0.3566720423269382,0
0,0.2946342761454805,0
0,0.13133711174070797,0
0,0.3768573162583986,0
0,0.20445169081820094,0
0,0.13676729120863837,0
1,0.22702452575586757,0
0,0.3336409569697086,0
1,0.5082062026047015,1
0,0.29230651102940675,0
0,0.43816993539803756,0
0,0.3466379509317791,0
0,0.3455865427895142,0
0,0.4453142092372442,0
1,0.5934789093937448,1
0,0.3838332749454634,0
1,0.2648710268232858,0
1,0.3436436511168682,0
0,0.36889238645603334,0
0,0.4380507618136572,0
0,0.3103800629118132,0
0,0.281307120064829,0
0,0.4174060307864667,0
0,0.2607225864725231,0
0,0.2671536234186937,0
0,0.32839313725215097,0
0,0.1632636264864243,0
0,0.2371348271404329,0
0,0.20940592658063803,0
0,0.12794625416713434,0
0,0.2439483398218722,0
0,0.23937273043696833,0
0,0.3791909984879473,0
0,0.37360006463886747,0
0,0.3301847534502807,0
0,0.219848020540942,0
1,0.16644670272043588,0
1,0.5717869407359418,1
0,0.08380965453835086,0
0,0.3761512178917458,0
0,0.41123935962967684,0
0,0.20628073969646718,0
0,0.35520653207864183,0
0,0.22659656730105887,0
0,0.3223102200811616,0
0,0.2792941771763258,0
1,0.6388049363168224,1
0,0.2755001932494076,0
0,0.3302048257281707,0
0,0.27901375929974487,0
0,0.14881279768173028,0
0,0.363372397453549,0
0,0.44203728538601134,0
0,0.18847140324742767,0
0,0.5551107677665033,1
1,0.3759011337418157,0
0,0.239130118215905,0
1,0.32277732074284976,0
0,0.30007379149848556,0
0,0.44190331867218446,0
1,0.39798321666868475,0
0,0.26869451315205267,0
0,0.3522648656206629,0
0,0.44197038149173445,0
0,0.2702974461198604,0
0,0.32148930645495244,0
0,0.2951691006212356,0
1,0.15683384753107543,0
0,0.1900404859394474,0
0,0.33584711645344795,0
0,0.36889569147416545,0
0,0.3519309416557138,0
0,0.3395603365389644,0
0,0.47989946875374473,0
1,0.36871682391339106,0
0,0.42406381994469183,0
0,0.2625702008360225,0
0,0.36447199572572764,0
1,0.2762453562344666,0
0,0.3411209470589401,0
0,0.11081464566028872,0
0,0.2867787472773409,0
1,0.3154307782311273,0
0,0.20434065696562112,0
1,0.246547548567299,0
0,0.24099639651453875,0
1,0.40311703805782595,0
0,0.3319310178349025,0
0,0.5038939016190374,1
0,0.30817351950804367,0
0,0.3040104310777003,0
0,0.43150286816127137,0
0,0.3027852427094427,0
0,0.32261798854727836,0
0,0.39914467128626435,0
0,0.25913012754561826,0
1,0.46338934894885314,0
0,0.5072128416166253,1
0,0.32736525697602886,0
0,0.21458667557934144,0
0,0.13374637809470158,0
1,0.4902300282833822,0
1,0.21558751876742976,0
0,0.26873831334526777,0
0,0.434037291395705,0
1,0.570352182603213,1
0,0.2240049255756392,0
0,0.40634182778656514,0
1,0.2120066385109514,0
1,0.17770530378701757,0
0,0.3946560946448603,0
0,0.41665383973284753,0
1,0.3629599197422251,0
0,0.37246232709810995,0
0,0.2733005559034532,0
0,0.27378234257645956,0
0,0.3467709797235338,0
1,0.6042615110781531,1
0,0.40488104680941445,0
0,0.18342391626757937,0
0,0.40264323177288575,0
0,0.42589095956075856,0
0,0.24725637641077458,0
0,0.40311675977541467,0
0,0.5426623694853258,1
0,0.5034505617248142,1
0,0.3597331470326422,0
0,0.3252746391953464,0
0,0.24619621752733034,0
1,0.3334654354248419,0
0,0.3054935352829809,0
0,0.08714154389064914,0
1,0.31026298306885935,0
0,0.5430468034711043,1
0,0.5835311477202644,1
0,0.29236666356979457,0
0,0.2990036864469988,0
0,0.15614052695675365,0
0,0.10476916937889533,0
0,0.21575767167773457,0
0,0.3426111327792863,0
0,0.3573038580050445,0
0,0.2827347030880617,0
0,0.2333399088719162,0
0,0.2690440377661443,0
0,0.35900425139178244,0
0,0.49621499205521924,0
1,0.3144054752830573,0
0,0.41449353887874874,0
0,0.42479925311783795,0
0,0.2719772682973927,0
0,0.39463408434995306,0
1,0.24766299843867368,0
0,0.3720766469859331,0
0,0.4444920532590891,0
0,0.28462271562640945,0
0,0.27359540748066113,0
1,0.35616803593050755,0
0,0.42580113668017466,0
0,0.19975114787836,0
1,0.7015997358277173,1
0,0.30906192860537485,0
0,0.21837761121938504,0
1,0.3985755975377987,0
0,0.36093618009394673,0
0,0.3402007436809646,0
0,0.18983741516669297,0
1,0.6571438468254759,1
0,0.2898082648932761,0
0,0.15355937523979651,0
0,0.1601414010658039,0
0,0.2398287514522153,0
0,0.241499061244162,0
0,0.2228209540188342,0
0,0.5193165057444497,1
0,0.21832277805319003,0
0,0.2774285706236465,0
0,0.3580786497966244,0
0,0.3848514338843475,0
1,0.26732827587466124,0
0,0.419506298761933,0
0,0.27398480349527654,0
0,0.28476604596949145,0
0,0.34539001855272283,0
0,0.16556026897369366,0
0,0.20415674981592238,0
1,0.2775826291739434,0
0,0.19507225027454847,0
0,0.4060970948896136,0
0,0.24232944189824537,0
0,0.18152553899004714,0
0,0.22247933366264444,0
1,0.2240114021755076,0
1,0.23861365929350056,0
0,0.26489536740576436,0
1,0.5532606823664508,1
0,0.3206281432603027,0
0,0.39258418278369595,0
1,0.6404946964235827,1
0,0.2679736706059725,0
0,0.21098288411755778,0
0,0.32487963774606504,0
1,0.36609019547336724,0
0,0.15778937444539987,0
0,0.47185854595218074,0
0,0.22461782787822812,0
0,0.33397318788219027,0
0,0.2919256729104725,0
0,0.3127420423713317,0
1,0.3470151452507932,0
1,0.5848821570492262,1
0,0.42457189854264166,0
0,0.4468681177065762,0
0,0.23551214460315137,0
1,0.3691309901705263,0
1,0.20107691681810738,0
1,0.41162276509543444,0
0,0.2476597035366541,0
0,0.4603292793837563,0
1,0.5452888489768929,1
0,0.17509105645152018,0
0,0.27617768845199503,0
0,0.30651238007961246,0
1,0.2797654938563896,0
1,0.12241124626016937,0
1,0.5878876345893969,1
0,0.40949791275445463,0
0,0.25952393624830367,0
0,0.25704014306632916,0
1,0.5941363437965509,1
0,0.13617155292506664,0
0,0.19807692754886994,0
0,0.24522848153911944,0
0,0.34946139133012494,0
0,0.3730633739815058,0
0,0.25372254096842944,0
0,0.4043712878992588,0
0,0.541675894736103,1
0,0.2805975704717369,0
1,0.5918293628768714,1
0,0.21956514970453117,0
0,0.4328169040182964,0
0,0.6462041915641156,1
0,0.2619071442055596,0
0,0.1385123560902473,0
1,0.6514565681968191,1
0,0.23622738259011175,0
0,0.19267852228815488,0
0,0.4135006909790149,0
0,0.32628520080215595,0
0,0.4343639835544657,0
0,0.2068569613509571,0
0,0.30906318020812945,0
1,0.4671151277717624,0
0,0.35382147415668636,0
0,0.44149824961526923,0
0,0.2976795909139263,0
0,0.2833333908423914,0
1,0.4893624807005706,0
0,0.4944640913830945,0
0,0.07357264323964235,0
0,0.36286996462821075,0
0,0.6025464569408152,1
0,0.1891643022231754,0
0,0.30991915046007174,0
0,0.4111537759671491,0
0,0.49724861916812024,0
1,0.27117129161278597,0
1,0.46165897004416556,0
0,0.206234400097571,0
0,0.3878684108608803,0
0,0.3720155904974656,0
0,0.21930461404350413,0
0,0.3288874169904726,0
0,0.3364450589465642,0
1,0.3095148128964258,0
0,0.3467110766316695,0
0,0.33121328177867154,0
0,0.3935948276647492,0
0,0.4996965743627391,0
1,0.6365672208559361,1
0,0.15501182429659502,0
0,0.39416412423908703,0
1,0.3457241094023965,0
1,0.2625652334733887,0
0,0.2611275041385633,0
1,0.4229944590849311,0
0,0.35366456448744904,0
0,0.42172287666599695,0
0,0.32717063925896717,0
1,0.2355976581109693,0
0,0.21023368993100977,0
0,0.2902247724655885,0
1,0.3819018997686195,0
0,0.34411025061128714,0
0,0.2289039070715805,0
1,0.298725448535233,0
0,0.23401827677102743,0
0,0.34423784561356124,0
0,0.3123391842098343,0
1,0.3136636870496913,0
1,0.5984145892658088,1
0,0.3556830398596341,0
0,0.36404308734257695,0
0,0.40086815910656187,0
0,0.294576039517202,0
0,0.48177622475676896,0
0,0.24577122113161887,0
0,0.37955620644265486,0
1,0.35041204963594325,0
0,0.2671190746670187,0
1,0.3533243355008702,0
0,0.3185460069447053,0
0,0.32714726285634904,0
0,0.5888199127598939,1
0,0.3079000161175119,0
0,0.3538233619808625,0
0,0.24628116119172044,0
0,0.392467961985959,0
0,0.29848183300673464,0
0,0.2746400245439659,0
0,0.19738576632640156,0
0,0.16055765042512296,0
0,0.43138392039388357,0
0,0.2776487032213935,0
1,0.6656255839126031,1
1,0.5430106143040192,1
1,0.5535796285303086,1
0,0.370595482594267,0
0,0.13333604826447898,0
1,0.38899758056923767,0
0,0.26798341536047354,0
0,0.4345528566513343,0
0,0.2734565113691405,0
0,0.38481485716456326,0
0,0.28274360661707126,0
0,0.15815462287079313,0
0,0.2815573183577314,0
0,0.334392387808084,0
0,0.21346867855170565,0
0,0.18759042939256998,0
0,0.28415331071444266,0
0,0.08895591778635545,0
0,0.29113240429672443,0
0,0.2523304854876779,0
0,0.3031042730936486,0
1,0.32352539320724655,0
0,0.26784374921472137,0
0,0.31760696508131764,0
0,0.40823911703076976,0
0,0.24089115362783237,0
0,0.3614919785583345,0
0,0.34783078838894155,0
0,0.16575500616021194,0
0,0.2974267018963276,0
0,0.3991791141999759,0
1,0.2876119145758094,0
0,0.23138923137874368,0
1,0.27077473297179466,0
0,0.5867245839252475,1
0,0.1538822091876045,0
0,0.3189764925901253,0
0,0.27063472679296025,0
0,0.24565228612172407,0
0,0.3251025668697329,0
1,0.6859686508621995,1
0,0.5893821171556061,1
1,0.43684626353941786,0
0,0.20555037392111866,0
1,0.29747633691999953,0
0,0.4982881956016054,0
0,0.21716272082708973,0
0,0.35562935103325377,0
1,0.46976148867653195,0
0,0.23344117716121435,0
1,0.2947158292827998,0
1,0.41601367987709204,0
0,0.2368135126769548,0
1,0.5674819416027544,1
0,0.3422269601800504,0
0,0.25178736472619423,0
0,0.24346059887922675,0
0,0.17622966032225001,0
0,0.2927291077783705,0
0,0.3090380101413761,0
0,0.3488332125788052,0
0,0.2723241908567354,0
0,0.384745773821396,0
0,0.283890155010862,0
0,0.5086155227181075,1
0,0.23797933819495123,0
0,0.38630666170883865,0
0,0.23660188145654942,0
0,0.40122036833597563,0
0,0.1913042737580511,0
0,0.2223919961188833,0
0,0.2599176795193726,0
0,0.2765241754055191,0
0,0.30001416889471594,0
0,0.310258358444211,0
0,0.5937713428189464,1
0,0.46355990622938154,0
0,0.3494604582189554,0
0,0.3011696701652702,0
0,0.3270344855442077,0
0,0.30409847522441746,0
1,0.45749470087042604,0
0,0.19354332218053139,0
0,0.6318829640830146,1
0,0.24476258175939467,0
0,0.22974581594728974,0
0,0.3180626856921193,0
1,0.6511192134253285,1
0,0.2139399537941404,0
1,0.5465037016478703,1
0,0.22723967629243944,0
1,0.26952142002073715,0
0,0.3506460258257338,0
0,0.3041119614989116,0
0,0.21213523258239073,0
0,0.32315720724129954,0
0,0.2208104373568713,0
0,0.2508893492233169,0
0,0.43340619875543207,0
0,0.2726500990156932,0
0,0.3815270398074987,0
1,0.3125279819827179,0
0,0.3042066725714394,0
0,0.23526626089705271,0
0,0.37510232302578983,0
0,0.3040378627283363,0
0,0.31874708774319027,0
0,0.3799017330726123,0
0,0.587428298776851,1
0,0.23858517162027013,0
0,0.4383840923468081,0
0,0.3671647037780938,0
0,0.3124003992765976,0
0,0.34368228530048944,0
0,0.40824691393510804,0
1,0.5686031346866982,1
0,0.5634661854635266,1
0,0.5264640222879735,1
0,0.25118913111831953,0
1,0.4237792616649251,0
0,0.45278999288013266,0
0,0.4477809312647681,0
1,0.2650480472429023,0
0,0.2208426470136159,0
0,0.2830252795205923,0
0,0.2986321074595747,0
0,0.0837599178383621,0
1,0.5235773715312014,1
0,0.4977054401901978,0
0,0.2844515772824427,0
0,0.47785760306173736,0
0,0.13996177583433034,0
1,0.19129517664693707,0
0,0.4588088076255965,0
1,0.4452083028980811,0
0,0.1666403272702398,0
0,0.21282864386670144,0
0,0.36128146144789935,0
0,0.34766120338549783,0
0,0.2764894988024816,0
0,0.14076242556859747,0
1,0.37344071524927913,0
0,0.19407376591959236,0
0,0.4129768800291923,0
0,0.3474568335911295,0
0,0.3139451613835462,0
0,0.5945482071244841,1
0,0.6141382971454926,1
0,0.1887320944378487,0
0,0.26554939703126706,0
1,0.5038911171316577,1
0,0.39367612590872647,0
0,0.2326337227910368,0
1,0.536296929429576,1
0,0.20753758104972644,0
1,0.3799938284920615,0
0,0.37704711901068017,0
1,0.6181214123055162,1
0,0.3536280868703418,0
0,0.3727450915171849,0
0,0.09787696163255762,0
1,0.3358702034057223,0
0,0.2386772104926039,0
0,0.3619727587149358,0
1,0.472275363452775,0
0,0.2503777080090261,0
0,0.2750244690762832,0
0,0.17284556529270526,0
1,0.5396899326268499,1
1,0.3605378936098464,0
0,0.2563328701719174,0
0,0.36684576085081555,0
0,0.25666649972316713,0
0,0.4119844594352684,0
0,0.14100589427370688,0
0,0.6347043652803803,1
0,0.15862948274523497,0
0,0.3617579906545017,0
0,0.4095599711603201,0
0,0.31156422292188835,0
1,0.6111735422276215,1
1,0.34686306944417084,0
0,0.3326053370391338,0
1,0.3726732312836287,0
0,0.40675664864863204,0
0,0.27917927570655116,0
0,0.6129479680095364,1
0,0.14220552425563762,0
0,0.33196243619029775,0
0,0.213857984052601,0
0,0.4070374582247034,0
0,0.294912638378328,0
0,0.23047735451780438,0
0,0.3163227370859345,0
0,0.4506277814749115,0
0,0.33304210341000945,0
0,0.15324876006706453,0
0,0.21777796337278996,0
0,0.3277504522555954,0
0,0.12528488958795658,0
1,0.5560741938579231,1
0,0.5255277478105764,1
0,0.3940825912097725,0
1,0.37554391122975944,0
0,0.19969331538512045,0
0,0.4149507945059166,0
1,0.4658987093681863,0
0,0.0753802429127617,0
0,0.6016348651376262,1
0,0.30314623260837714,0
0,0.2520636218167123,0
1,0.22569706285987087,0
1,0.30668317487828317,0
0,0.36332535687172113,0
0,0.3083597199288289,0
0,0.22127088460423447,0
1,0.332027041647832,0
1,0.5971394132864283,1
0,0.28379202464686015,0
0,0.36489788304638593,0
0,0.2469835545671204,0
1,0.3043914606643074,0
1,0.40255991702133526,0
0,0.3340687963870327,0
0,0.37729347732006313,0
0,0.3081909285109807,0
1,0.3371756714872143,0
0,0.3583988288353028,0
0,0.43343942676909863,0
0,0.4278079896323262,0
1,0.40793019421793775,0
1,0.32406745773008955,0
1,0.18717549994969895,0
1,0.38740996424549984,0
0,0.2655018056111944,0
1,0.24394005240424765,0
1,0.3029045237422827,0
0,0.3712064502911808,0
1,0.3165872737748357,0
0,0.39267973658066146,0
1,0.27873766664078653,0
0,0.21260695163592222,0
1,0.28780370584262416,0
0,0.4087964397712127,0
0,0.3484083071161131,0
0,0.2525863781177625,0
1,0.5672282260712873,1
1,0.3140401057063623,0
0,0.30089639061364304,0
0,0.4332674772737103,0
1,0.4060039486871356,0
1,0.6377098044427378,1
0,0.3604390630473697,0
1,0.7126070773549816,1
0,0.3858136358456558,0
0,0.1500992305105262,0
1,0.2586106892579885,0
0,0.16319882326616109,0
1,0.3026029557477622,0
0,0.18878310974836027,0
